time,open,high,low,close,tick_volume,spread,real_volume
2026-02-11,1.18876,1.1927,1.1832799999999999,1.18744,61195,8,0
2026-02-12,1.18744,1.18897,1.18521,1.1869,51739,8,0
2026-02-13,1.18689,1.18844,1.1846700000000001,1.1868400000000001,43982,8,0
2026-02-15,1.18696,1.18716,1.18618,1.18664,1395,8,0
2026-02-16,1.18664,1.18702,1.18458,1.18499,24195,8,0
2026-02-17,1.185,1.18571,1.18046,1.18503,39863,8,0
2026-02-18,1.18503,1.18532,1.17801,1.17883,36779,8,0
2026-02-19,1.17883,1.18072,1.17416,1.1768,42631,8,0
2026-02-20,1.17683,1.1807,1.17432,1.17805,57476,8,0
2026-02-22,1.17822,1.18343,1.17811,1.1832799999999999,3200,8,0
2026-02-23,1.18326,1.18341,1.17741,1.17925,46902,8,0
2026-02-24,1.17925,1.17959,1.17655,1.17738,39564,8,0
2026-02-25,1.17739,1.1816,1.17708,1.18147,38362,8,0
2026-02-26,1.18147,1.18286,1.1773500000000001,1.18026,41097,8,0
2026-02-27,1.18026,1.18266,1.17886,1.18139,44139,8,0
2026-03-01,1.1763,1.17869,1.1754,1.17591,3887,8,0
2026-03-02,1.1758899999999999,1.1795499999999999,1.16715,1.1694499999999999,79378,8,0
2026-03-03,1.1694499999999999,1.17064,1.15297,1.16102,106138,8,0
2026-03-04,1.16104,1.16544,1.15744,1.16345,81412,8,0
2026-03-05,1.16345,1.16471,1.15584,1.1606,93931,8,0
2026-03-06,1.16061,1.16211,1.15456,1.16164,88845,8,0
2026-03-08,1.15536,1.15537,1.15209,1.1524,11017,8,0
2026-03-09,1.15238,1.16452,1.15068,1.16161,125015,8,0
2026-03-10,1.16162,1.16669,1.16024,1.16112,86823,8,0
2026-03-11,1.16112,1.16453,1.15396,1.15426,74995,8,0
2026-03-12,1.15424,1.15658,1.15078,1.15204,63196,8,0
2026-03-13,1.1520299999999999,1.15292,1.14106,1.1414900000000001,64188,8,0
2026-03-15,1.1417,1.14383,1.14169,1.14349,5780,8,0
2026-03-16,1.14348,1.15245,1.14139,1.14981,58865,8,0
2026-03-17,1.14981,1.15471,1.14656,1.15385,53289,8,0
2026-03-18,1.15387,1.15551,1.14466,1.14632,66720,8,0
2026-03-19,1.14629,1.16163,1.14423,1.15762,109327,8,0
2026-03-20,1.15762,1.1580300000000001,1.15244,1.1569099999999999,69578,8,0
2026-03-22,1.1534200000000001,1.15643,1.15338,1.15617,4759,8,0
2026-03-23,1.15619,1.16395,1.1484,1.16078,168918,8,0
2026-03-24,1.16079,1.16279,1.15568,1.16132,102800,8,0
2026-03-25,1.16134,1.16305,1.15549,1.15612,71454,8,0
2026-03-26,1.15612,1.15719,1.15191,1.1534200000000001,62071,8,0
2026-03-27,1.1534200000000001,1.15473,1.15016,1.1508099999999999,52347,8,0
2026-03-29,1.15013,1.15022,1.14869,1.14913,4282,8,0
2026-03-30,1.1491500000000001,1.15207,1.14428,1.14563,52564,8,0
2026-03-31,1.14566,1.15743,1.14469,1.15736,76911,8,0
2026-04-01,1.15735,1.16268,1.15546,1.15894,73241,8,0
2026-04-02,1.15892,1.16052,1.15086,1.15351,74106,8,0
2026-04-03,1.15351,1.15458,1.15107,1.1514,18000,8,0
2026-04-05,1.15196,1.15212,1.15048,1.15095,4284,8,0
2026-04-06,1.15095,1.1571500000000001,1.1506,1.15405,46884,8,0
2026-04-07,1.15405,1.16904,1.15238,1.16858,79032,8,0
2026-04-08,1.1686,1.17214,1.16432,1.16587,84824,8,0
2026-04-09,1.16589,1.17231,1.165,1.16913,48060,8,0
2026-04-10,1.16913,1.17394,1.16771,1.1724999999999999,41044,8,0
