lookback,skip,vol_lookback,risk_lookback,rebalance_every,cagr,ann_vol,max_drawdown,sharpe,total_pnl,trade_count,turnover,hit_rate,payoff_ratio,wf_total_windows,wf_mean_oos_sharpe,wf_pct_profitable_windows,wf_oos_return_mean,wf_oos_return_std,classification
284.0,63.0,50.0,30.0,5.0,0.0026030256689741904,0.01598424149033253,0.0441732246305333,0.170627793821759,-0.09547648940626711,1335,0.14536665153831974,0.3865168539325843,1.1296969026690524,5,-0.031011895202660077,20.0,0.0045239856278529444,0.02032602672144999,NON_FRAGILE
284.0,63.0,50.0,30.0,10.0,0.0026030256689741904,0.01598424149033253,0.0441732246305333,0.170627793821759,-0.03734718471533492,657,0.14536665153831974,0.4155251141552511,1.1652798587837991,5,-0.031011895202660077,20.0,0.0045239856278529444,0.02032602672144999,NON_FRAGILE
284.0,63.0,60.0,10.0,3.0,-0.007344497183704335,0.015907894547142726,0.0952232199448182,-0.4554329351975755,-0.20643403168567276,2163,0.14654742515238342,0.3407304669440592,1.1245358174856956,5,-0.8447615739760896,20.0,-0.007373148658963613,0.0204879753425944,FRAGILE
284.0,63.0,60.0,10.0,5.0,-0.007344497183704335,0.015907894547142726,0.0952232199448182,-0.4554329351975755,nan,1244,0.14654742515238342,0.385048231511254,1.206720114912298,5,-0.8447615739760896,20.0,-0.007373148658963613,0.0204879753425944,FRAGILE
284.0,63.0,60.0,10.0,10.0,-0.007344497183704335,0.015907894547142726,0.0952232199448182,-0.4554329351975755,-0.029202127956188945,601,0.14654742515238342,0.4292845257903494,1.142280688587626,5,-0.8447615739760896,20.0,-0.007373148658963613,0.0204879753425944,FRAGILE
284.0,63.0,60.0,15.0,3.0,-0.004406883803040329,0.015434345784635616,0.08944794666814371,-0.2784370289362482,-0.1825605465372103,2101,0.1400704210590042,0.34459781056639693,1.149457438833429,5,-0.4241901988404583,40.0,-0.0012552477108498828,0.021796352539553226,FRAGILE
284.0,63.0,60.0,15.0,5.0,-0.004406883803040329,0.015434345784635616,0.08944794666814371,-0.2784370289362482,-0.08441001801325888,1223,0.1400704210590042,0.3851185609157809,1.1605348255939036,5,-0.4241901988404583,40.0,-0.0012552477108498828,0.021796352539553226,FRAGILE
284.0,63.0,60.0,15.0,10.0,-0.004406883803040329,0.015434345784635616,0.08944794666814371,-0.2784370289362482,-0.0038804621274506463,608,0.1400704210590042,0.4292763157894737,1.3026430883379534,5,-0.4241901988404583,40.0,-0.0012552477108498828,0.021796352539553226,FRAGILE
284.0,63.0,60.0,20.0,3.0,-0.0026270026563496307,0.015307659664398489,0.0571361047033051,-0.16418337905402702,-0.183678578061954,2109,0.13851220348636586,0.35229966808914176,1.1217718362585811,5,-0.2532633302570194,20.0,0.0012772795773287715,0.015846898403195038,FRAGILE
284.0,63.0,60.0,20.0,5.0,-0.0026270026563496307,0.015307659664398489,0.0571361047033051,-0.16418337905402702,-0.05672480266894051,1286,0.13851220348636586,0.39035769828926903,1.2736030127974092,5,-0.2532633302570194,20.0,0.0012772795773287715,0.015846898403195038,FRAGILE
284.0,63.0,60.0,20.0,10.0,-0.0026270026563496307,0.015307659664398489,0.0571361047033051,-0.16418337905402702,-0.0065382410116038795,638,0.13851220348636586,0.4341692789968652,1.2608542568850707,5,-0.2532633302570194,20.0,0.0012772795773287715,0.015846898403195038,FRAGILE
284.0,63.0,60.0,25.0,3.0,-0.0015686814697968288,0.015622397700215696,0.0504956500599405,-0.09268097064279385,-0.20758756566704908,2114,0.13854309915752283,0.3491012298959319,1.055750454021239,5,-0.0684814732487871,40.0,0.0013584377354008748,0.016071788386597282,FRAGILE
284.0,63.0,60.0,25.0,5.0,-0.0015686814697968288,0.015622397700215696,0.0504956500599405,-0.09268097064279385,-0.09788857128781027,1272,0.13854309915752283,0.389937106918239,1.1065630762786935,5,-0.0684814732487871,40.0,0.0013584377354008748,0.016071788386597282,FRAGILE
284.0,63.0,60.0,25.0,10.0,-0.0015686814697968288,0.015622397700215696,0.0504956500599405,-0.09268097064279385,-0.007017689970841817,617,0.13854309915752283,0.43111831442463533,1.2729747031383831,5,-0.0684814732487871,40.0,0.0013584377354008748,0.016071788386597282,FRAGILE
284.0,63.0,60.0,30.0,3.0,0.002703776146286474,0.01624787576338106,0.044077825301558016,0.17430536782335296,-0.19829661694192646,2205,0.14732694476020328,0.3487528344671202,1.0830363169382071,5,-0.027822864954060195,20.0,0.004840439941107033,0.020774442508423484,NON_FRAGILE
284.0,63.0,60.0,30.0,5.0,0.002703776146286474,0.01624787576338106,0.044077825301558016,0.17430536782335296,-0.09500379497536506,1331,0.14732694476020328,0.386175807663411,1.1271441372918867,5,-0.027822864954060195,20.0,0.004840439941107033,0.020774442508423484,NON_FRAGILE
284.0,63.0,60.0,30.0,10.0,0.002703776146286474,0.01624787576338106,0.044077825301558016,0.17430536782335296,-0.0353239065370212,656,0.14732694476020328,0.41615853658536583,1.1733520041930854,5,-0.027822864954060195,20.0,0.004840439941107033,0.020774442508423484,NON_FRAGILE
284.0,63.0,70.0,10.0,3.0,-0.0072714289863329284,0.016009248296047034,0.09639424474740921,-0.4478511635619242,-0.20487418068403324,2158,0.1483177848129228,0.3396663577386469,1.1425431746151689,5,-0.8281513687517335,20.0,-0.007110521257310554,0.021658365351404658,FRAGILE
284.0,63.0,70.0,10.0,5.0,-0.0072714289863329284,0.016009248296047034,0.09639424474740921,-0.4478511635619242,nan,1241,0.1483177848129228,0.3843674456083803,1.228962721527959,5,-0.8281513687517335,20.0,-0.007110521257310554,0.021658365351404658,FRAGILE
284.0,63.0,70.0,10.0,10.0,-0.0072714289863329284,0.016009248296047034,0.09639424474740921,-0.4478511635619242,-0.02740416626693425,600,0.1483177848129228,0.42833333333333334,1.1614920424794546,5,-0.8281513687517335,20.0,-0.007110521257310554,0.021658365351404658,FRAGILE
284.0,63.0,70.0,15.0,3.0,-0.004124283017328145,0.015561453994012568,0.08946878804017822,-0.25779866910557453,-0.18084459890692892,2096,0.14205607014016777,0.3435114503816794,1.1644285858461307,5,-0.39413612219361277,40.0,-0.0007164639640215853,0.022788065399699572,FRAGILE
284.0,63.0,70.0,15.0,5.0,-0.004124283017328145,0.015561453994012568,0.08946878804017822,-0.25779866910557453,-0.0813816622470326,1220,0.14205607014016777,0.3844262295081967,1.1847618850372044,5,-0.39413612219361277,40.0,-0.0007164639640215853,0.022788065399699572,FRAGILE
284.0,63.0,70.0,15.0,10.0,-0.004124283017328145,0.015561453994012568,0.08946878804017822,-0.25779866910557453,-0.001305377911871763,607,0.14205607014016777,0.42833607907743,1.3257212970039112,5,-0.39413612219361277,40.0,-0.0007164639640215853,0.022788065399699572,FRAGILE
284.0,63.0,70.0,20.0,3.0,-0.0023501793298084106,0.0154478664576034,0.05715461426064827,-0.14458961974259707,-0.18139135946705082,2104,0.14033246319654588,0.3512357414448669,1.137415183489769,5,-0.2249218378813011,20.0,0.0017820705983278228,0.017054998596745415,FRAGILE
284.0,63.0,70.0,20.0,5.0,-0.0023501793298084106,0.0154478664576034,0.05715461426064827,-0.14458961974259707,-0.053417609026488594,1284,0.14033246319654588,0.3894080996884735,1.2990662775050907,5,-0.2249218378813011,20.0,0.0017820705983278228,0.017054998596745415,FRAGILE
284.0,63.0,70.0,20.0,10.0,-0.0023501793298084106,0.0154478664576034,0.05715461426064827,-0.14458961974259707,-0.0034790389833399705,637,0.14033246319654588,0.43328100470957615,1.285750206204474,5,-0.2249218378813011,20.0,0.0017820705983278228,0.017054998596745415,FRAGILE
284.0,63.0,70.0,25.0,3.0,-0.0012085404834849545,0.015720424465302273,0.050080139701566884,-0.0690647999594579,-0.20581289848524648,2111,0.14029676593811732,0.3481762198010422,1.0742935401443987,5,-0.03979126423215842,40.0,0.0019502338803739417,0.017100144094737275,FRAGILE
284.0,63.0,70.0,25.0,5.0,-0.0012085404834849545,0.015720424465302273,0.050080139701566884,-0.0690647999594579,-0.09562550122843966,1270,0.14029676593811732,0.3889763779527559,1.1267099030515015,5,-0.03979126423215842,40.0,0.0019502338803739417,0.017100144094737275,FRAGILE
284.0,63.0,70.0,25.0,10.0,-0.0012085404834849545,0.015720424465302273,0.050080139701566884,-0.0690647999594579,-0.005104343072687694,616,0.14029676593811732,0.4301948051948052,1.2912072694464989,5,-0.03979126423215842,40.0,0.0019502338803739417,0.017100144094737275,FRAGILE
284.0,63.0,70.0,30.0,3.0,0.002986725408324453,0.016334783618249627,0.044358350354803955,0.190737368967262,-0.1967511772061117,2202,0.14910416384718,0.3478655767484105,1.100886088009352,5,-0.009677039248498193,20.0,0.005320930276094593,0.022057298843392623,NON_FRAGILE
284.0,63.0,70.0,30.0,5.0,0.002986725408324453,0.016334783618249627,0.044358350354803955,0.190737368967262,-0.09213816805520218,1329,0.14910416384718,0.3852520692249812,1.1508357934442506,5,-0.009677039248498193,20.0,0.005320930276094593,0.022057298843392623,NON_FRAGILE
284.0,63.0,70.0,30.0,10.0,0.002986725408324453,0.016334783618249627,0.044358350354803955,0.190737368967262,-0.03264994180169573,655,0.14910416384718,0.4152671755725191,1.1985859273899642,5,-0.009677039248498193,20.0,0.005320930276094593,0.022057298843392623,NON_FRAGILE
284.0,63.0,80.0,10.0,3.0,-0.006917913579962409,0.0162023258952503,0.09699936269743914,-0.4203489954742559,-0.2042563411092603,2157,0.14986702307145977,0.339823829392675,1.1491949266658743,5,-0.7929064796199,20.0,-0.006354156752222129,0.02318405656950793,FRAGILE
284.0,63.0,80.0,10.0,5.0,-0.006917913579962409,0.0162023258952503,0.09699936269743914,-0.4203489954742559,nan,1239,0.14986702307145977,0.38256658595641646,1.2712420615968285,5,-0.7929064796199,20.0,-0.006354156752222129,0.02318405656950793,FRAGILE
284.0,63.0,80.0,10.0,10.0,-0.006917913579962409,0.0162023258952503,0.09699936269743914,-0.4203489954742559,-0.02763785384487421,600,0.14986702307145977,0.42833333333333334,1.1643076262070169,5,-0.7929064796199,20.0,-0.006354156752222129,0.02318405656950793,FRAGILE
284.0,63.0,80.0,15.0,3.0,-0.003684541367590999,0.015773205625789755,0.08991732959178966,-0.22614039707738218,-0.1785803961634431,2094,0.14365582028711354,0.3433619866284623,1.1794566343302337,5,-0.35553486084328545,40.0,0.00016038006147545136,0.02438587110422956,FRAGILE
284.0,63.0,80.0,15.0,5.0,-0.003684541367590999,0.015773205625789755,0.08991732959178966,-0.22614039707738218,-0.07641855982270294,1218,0.14365582028711354,0.3825944170771757,1.2274000467713992,5,-0.35553486084328545,40.0,0.00016038006147545136,0.02438587110422956,FRAGILE
284.0,63.0,80.0,15.0,10.0,-0.003684541367590999,0.015773205625789755,0.08991732959178966,-0.22614039707738218,-0.0013143648707616157,607,0.14365582028711354,0.42833607907743,1.32592607882439,5,-0.35553486084328545,40.0,0.00016038006147545136,0.02438587110422956,FRAGILE
284.0,63.0,80.0,20.0,3.0,-0.0018932651357873587,0.015694385120390147,0.05726486283172161,-0.11289982317022561,-0.1772991765282928,2100,0.1419520089172974,0.35095238095238096,1.153943275101418,5,-0.17139959002950458,20.0,0.0028096874016396932,0.01872068117141596,FRAGILE
284.0,63.0,80.0,20.0,5.0,-0.0018932651357873587,0.015694385120390147,0.05726486283172161,-0.11289982317022561,-0.04894822831995465,1281,0.1419520089172974,0.38875878220140514,1.3273669286600691,5,-0.17139959002950458,20.0,0.0028096874016396932,0.01872068117141596,FRAGILE
284.0,63.0,80.0,20.0,10.0,-0.0018932651357873587,0.015694385120390147,0.05726486283172161,-0.11289982317022561,-0.003918035670195863,636,0.1419520089172974,0.4339622641509434,1.2796745487894803,5,-0.17139959002950458,20.0,0.0028096874016396932,0.01872068117141596,FRAGILE
284.0,63.0,80.0,25.0,3.0,-0.0007365071893244979,0.015939276698998167,0.049878861370410865,-0.03825669600299653,-0.20226115333580802,2107,0.142022099376436,0.34788799240626483,1.091834159409173,5,0.010912266827296813,40.0,0.0029633295389708937,0.018526996507937363,FRAGILE
284.0,63.0,80.0,25.0,5.0,-0.0007365071893244979,0.015939276698998167,0.049878861370410865,-0.03825669600299653,-0.09231624381582494,1268,0.142022099376436,0.38801261829652994,1.1516039986412216,5,0.010912266827296813,40.0,0.0029633295389708937,0.018526996507937363,FRAGILE
284.0,63.0,80.0,25.0,10.0,-0.0007365071893244979,0.015939276698998167,0.049878861370410865,-0.03825669600299653,-0.007815247281804468,616,0.142022099376436,0.4301948051948052,1.2742825855140592,5,0.010912266827296813,40.0,0.0029633295389708937,0.018526996507937363,FRAGILE
284.0,63.0,80.0,30.0,3.0,0.0035439933190231088,0.016558539438251158,0.04398347998629859,0.22192677302304997,-0.1934322962363926,2199,0.15069652469419315,0.3478854024556617,1.1161191977369564,5,0.04461782674463134,20.0,0.006439466445934805,0.023707260574597603,NON_FRAGILE
284.0,63.0,80.0,30.0,5.0,0.0035439933190231088,0.016558539438251158,0.04398347998629859,0.22192677302304997,-0.08848898529194578,1328,0.15069652469419315,0.38478915662650603,1.1750373311521105,5,0.04461782674463134,20.0,0.006439466445934805,0.023707260574597603,NON_FRAGILE
284.0,63.0,80.0,30.0,10.0,0.0035439933190231088,0.016558539438251158,0.04398347998629859,0.22192677302304997,-0.035026127678629,655,0.15069652469419315,0.4152671755725191,1.1860215250291637,5,0.04461782674463134,20.0,0.006439466445934805,0.023707260574597603,NON_FRAGILE
315.0,0.0,40.0,10.0,3.0,-0.009368723358263553,0.015161929469835767,0.09344087015659008,-0.6132334139526557,-0.20052813274944284,2106,0.13855334987434648,0.3352326685660019,1.1524925918117177,5,-0.7804287973609956,20.0,-0.00474321139050442,0.019592353803495773,FRAGILE
315.0,0.0,40.0,10.0,5.0,-0.009368723358263553,0.015161929469835767,0.09344087015659008,-0.6132334139526557,nan,1208,0.13855334987434648,0.3791390728476821,1.1787806411603516,5,-0.7804287973609956,20.0,-0.00474321139050442,0.019592353803495773,FRAGILE
315.0,0.0,40.0,10.0,10.0,-0.009368723358263553,0.015161929469835767,0.09344087015659008,-0.6132334139526557,-0.03388085670301512,584,0.13855334987434648,0.4332191780821918,1.0933563792848628,5,-0.7804287973609956,20.0,-0.00474321139050442,0.019592353803495773,FRAGILE
315.0,0.0,40.0,15.0,3.0,-0.0054068895249587134,0.014635223071998448,0.08091914528257071,-0.36312713808406993,-0.17199214230416737,2044,0.13199601063734945,0.3409980430528376,1.183653619738976,5,-0.10514236343923138,60.0,0.003078917296823569,0.018990060169947098,FRAGILE
315.0,0.0,40.0,15.0,5.0,-0.0054068895249587134,0.014635223071998448,0.08091914528257071,-0.36312713808406993,-0.0971292944403768,1188,0.13199601063734945,0.37542087542087543,1.1525772556112013,5,-0.10514236343923138,60.0,0.003078917296823569,0.018990060169947098,FRAGILE
315.0,0.0,40.0,15.0,10.0,-0.0054068895249587134,0.014635223071998448,0.08091914528257071,-0.36312713808406993,-0.025329178260163954,591,0.13199601063734945,0.4196277495769882,1.2049204691857023,5,-0.10514236343923138,60.0,0.003078917296823569,0.018990060169947098,FRAGILE
315.0,0.0,40.0,20.0,3.0,-0.006465891018488268,0.014845799402932914,0.06990176365512935,-0.4295214992543687,-0.19822505215671887,2053,0.13055085609666908,0.3365806137359961,1.1389003671884113,5,-0.4353490804177295,40.0,0.001961859416609357,0.017065567435127778,FRAGILE
315.0,0.0,40.0,20.0,5.0,-0.006465891018488268,0.014845799402932914,0.06990176365512935,-0.4295214992543687,-0.09352856939301472,1252,0.13055085609666908,0.36741214057507987,1.2354649954969943,5,-0.4353490804177295,40.0,0.001961859416609357,0.017065567435127778,FRAGILE
315.0,0.0,40.0,20.0,10.0,-0.006465891018488268,0.014845799402932914,0.06990176365512935,-0.4295214992543687,-0.0381237440680654,620,0.13055085609666908,0.4080645161290323,1.195281010562549,5,-0.4353490804177295,40.0,0.001961859416609357,0.017065567435127778,FRAGILE
315.0,0.0,40.0,25.0,3.0,-0.005998080989051413,0.015046661885036762,0.06427052504594721,-0.3923050487747236,-0.2240138807159701,2056,0.13033747718227578,0.33608949416342415,1.0488723488533733,5,-0.11305272491172454,40.0,0.001161863061861923,0.014561533347391506,FRAGILE
315.0,0.0,40.0,25.0,5.0,-0.005998080989051413,0.015046661885036762,0.06427052504594721,-0.3923050487747236,-0.12288351836901508,1237,0.13033747718227578,0.36782538399353276,1.112900412656133,5,-0.11305272491172454,40.0,0.001161863061861923,0.014561533347391506,FRAGILE
315.0,0.0,40.0,25.0,10.0,-0.005998080989051413,0.015046661885036762,0.06427052504594721,-0.3923050487747236,-0.03636295034333937,599,0.13033747718227578,0.4040066777963272,1.222431664373114,5,-0.11305272491172454,40.0,0.001161863061861923,0.014561533347391506,FRAGILE
315.0,0.0,40.0,30.0,3.0,-0.0013583614801931931,0.015788964815106995,0.06131435519256523,-0.07819896183047649,-0.21145115272477022,2156,0.13947449901169562,0.3344155844155844,1.1125723947887853,5,-0.11407929290252028,40.0,0.005205636415993697,0.02167579195494004,FRAGILE
315.0,0.0,40.0,30.0,5.0,-0.0013583614801931931,0.015788964815106995,0.06131435519256523,-0.07819896183047649,-0.11975213896295009,1304,0.13947449901169562,0.36733128834355827,1.1376608875632053,5,-0.11407929290252028,40.0,0.005205636415993697,0.02167579195494004,FRAGILE
315.0,0.0,40.0,30.0,10.0,-0.0013583614801931931,0.015788964815106995,0.06131435519256523,-0.07819896183047649,-0.06458273509155844,639,0.13947449901169562,0.39280125195618154,1.1127472726518954,5,-0.11407929290252028,40.0,0.005205636415993697,0.02167579195494004,FRAGILE
315.0,0.0,50.0,10.0,3.0,-0.009253014997442022,0.01541758408034863,0.09338908184969719,-0.5952355795633641,-0.19862180156465006,2099,0.14077540803635305,0.33492139113863745,1.16929656557954,5,-0.7268573856073749,20.0,-0.004406520867286079,0.020190717374082335,FRAGILE
315.0,0.0,50.0,10.0,5.0,-0.009253014997442022,0.01541758408034863,0.09338908184969719,-0.5952355795633641,nan,1206,0.14077540803635305,0.3781094527363184,1.1946257556955153,5,-0.7268573856073749,20.0,-0.004406520867286079,0.020190717374082335,FRAGILE
315.0,0.0,50.0,10.0,10.0,-0.009253014997442022,0.01541758408034863,0.09338908184969719,-0.5952355795633641,-0.03115292090316991,581,0.14077540803635305,0.43373493975903615,1.110587244712687,5,-0.7268573856073749,20.0,-0.004406520867286079,0.020190717374082335,FRAGILE
315.0,0.0,50.0,15.0,3.0,-0.005170668200659256,0.014883238866863165,0.08035852189647374,-0.34087390577367355,-0.17055003358971577,2036,0.1340525062964065,0.34086444007858546,1.2014165511994257,5,-0.06561870467407496,60.0,0.003528598156839746,0.019567012775026708,FRAGILE
315.0,0.0,50.0,15.0,5.0,-0.005170668200659256,0.014883238866863165,0.08035852189647374,-0.34087390577367355,-0.09565764899827342,1185,0.1340525062964065,0.37468354430379747,1.171486893427926,5,-0.06561870467407496,60.0,0.003528598156839746,0.019567012775026708,FRAGILE
315.0,0.0,50.0,15.0,10.0,-0.005170668200659256,0.014883238866863165,0.08035852189647374,-0.34087390577367355,-0.021381809254876805,588,0.1340525062964065,0.4200680272108844,1.2318927602061043,5,-0.06561870467407496,60.0,0.003528598156839746,0.019567012775026708,FRAGILE
315.0,0.0,50.0,20.0,3.0,-0.006347950432419758,0.014944547239805353,0.06975632002459087,-0.41864242635762233,-0.19635688431628334,2044,0.13252349046436185,0.33659491193737767,1.155633545613849,5,-0.42994524143252616,40.0,0.0022467428125192645,0.017666905261353172,FRAGILE
315.0,0.0,50.0,20.0,5.0,-0.006347950432419758,0.014944547239805353,0.06975632002459087,-0.41864242635762233,-0.09009913689587401,1248,0.13252349046436185,0.36698717948717946,1.2567537400993887,5,-0.42994524143252616,40.0,0.0022467428125192645,0.017666905261353172,FRAGILE
315.0,0.0,50.0,20.0,10.0,-0.006347950432419758,0.014944547239805353,0.06975632002459087,-0.41864242635762233,-0.033731247623613174,618,0.13252349046436185,0.4077669902912621,1.2274236552028823,5,-0.42994524143252616,40.0,0.0022467428125192645,0.017666905261353172,FRAGILE
315.0,0.0,50.0,25.0,3.0,-0.005654011450187624,0.015204109209118122,0.06384765391186398,-0.3653243177914424,-0.22264666396898197,2049,0.13232893372789092,0.33577354807223037,1.063065641368238,5,-0.08379740315929403,40.0,0.0017468820478990787,0.01518022937631325,FRAGILE
315.0,0.0,50.0,25.0,5.0,-0.005654011450187624,0.015204109209118122,0.06384765391186398,-0.3653243177914424,-0.11993782731977964,1234,0.13232893372789092,0.36709886547811993,1.137655937984312,5,-0.08379740315929403,40.0,0.0017468820478990787,0.01518022937631325,FRAGILE
315.0,0.0,50.0,25.0,10.0,-0.005654011450187624,0.015204109209118122,0.06384765391186398,-0.3653243177914424,-0.032094120551319175,597,0.13232893372789092,0.4036850921273032,1.2548842726894314,5,-0.08379740315929403,40.0,0.0017468820478990787,0.01518022937631325,FRAGILE
315.0,0.0,50.0,30.0,3.0,-0.001225037775470339,0.015911881885857806,0.06243660500915427,-0.06908313046809994,-0.20983963668463979,2147,0.1413988905849945,0.3344201210992082,1.1241594377242217,5,-0.11268086270729213,40.0,0.005402278735626598,0.022383782250540555,FRAGILE
315.0,0.0,50.0,30.0,5.0,-0.001225037775470339,0.015911881885857806,0.06243660500915427,-0.06908313046809994,-0.11736876761231169,1300,0.1413988905849945,0.3669230769230769,1.147146150528963,5,-0.11268086270729213,40.0,0.005402278735626598,0.022383782250540555,FRAGILE
315.0,0.0,50.0,30.0,10.0,-0.001225037775470339,0.015911881885857806,0.06243660500915427,-0.06908313046809994,-0.059339166068862685,636,0.1413988905849945,0.3915094339622642,1.153513200837444,5,-0.11268086270729213,40.0,0.005402278735626598,0.022383782250540555,FRAGILE
315.0,0.0,60.0,10.0,3.0,-0.009444609834184159,0.01575460777126277,0.0952596250847646,-0.5944438324224542,-0.1988183893943757,2093,0.14248714118398448,0.33444816053511706,1.1654668420775898,5,-0.7465554489031445,20.0,-0.004600014998670088,0.020908681023393955,FRAGILE
315.0,0.0,60.0,10.0,5.0,-0.009444609834184159,0.01575460777126277,0.0952596250847646,-0.5944438324224542,nan,1202,0.14248714118398448,0.3777038269550749,1.1865831110896172,5,-0.7465554489031445,20.0,-0.004600014998670088,0.020908681023393955,FRAGILE
315.0,0.0,60.0,10.0,10.0,-0.009444609834184159,0.01575460777126277,0.0952596250847646,-0.5944438324224542,-0.031200780584975673,580,0.14248714118398448,0.43448275862068964,1.1065150510478359,5,-0.7465554489031445,20.0,-0.004600014998670088,0.020908681023393955,FRAGILE
315.0,0.0,60.0,15.0,3.0,-0.005158235597319316,0.01526924470994811,0.08140281097524704,-0.3310568219325588,-0.17187349598332521,2031,0.13601603912265617,0.34022648941408173,1.195768682235525,5,-0.08431683510857951,60.0,0.0036415649478776847,0.020180970069851006,FRAGILE
315.0,0.0,60.0,15.0,5.0,-0.005158235597319316,0.01526924470994811,0.08140281097524704,-0.3310568219325588,-0.09560751885774568,1181,0.13601603912265617,0.37425910245554617,1.1630189855820363,5,-0.08431683510857951,60.0,0.0036415649478776847,0.020180970069851006,FRAGILE
315.0,0.0,60.0,15.0,10.0,-0.005158235597319316,0.01526924470994811,0.08140281097524704,-0.3310568219325588,-0.021596002089563755,587,0.13601603912265617,0.42078364565587734,1.2266624097948289,5,-0.08431683510857951,60.0,0.0036415649478776847,0.020180970069851006,FRAGILE
315.0,0.0,60.0,20.0,3.0,-0.006443553400718227,0.015283297648004403,0.07172990877847063,-0.4153238479787253,-0.19817308687275556,2039,0.13445040325789387,0.3359489946051986,1.1475727439730066,5,-0.44819485347572796,40.0,0.002270699673749754,0.01820276985380535,FRAGILE
315.0,0.0,60.0,20.0,5.0,-0.006443553400718227,0.015283297648004403,0.07172990877847063,-0.4153238479787253,-0.08977500371034611,1244,0.13445040325789387,0.36736334405144694,1.2509639144788796,5,-0.44819485347572796,40.0,0.002270699673749754,0.01820276985380535,FRAGILE
315.0,0.0,60.0,20.0,10.0,-0.006443553400718227,0.015283297648004403,0.07172990877847063,-0.4153238479787253,-0.03359089141893801,617,0.13445040325789387,0.40842787682333875,1.2243474663959102,5,-0.44819485347572796,40.0,0.002270699673749754,0.01820276985380535,FRAGILE
315.0,0.0,60.0,25.0,3.0,-0.005673836437104618,0.015536967823021957,0.06558169067748199,-0.35845175879549823,-0.22270108654424187,2044,0.13434014712948678,0.3356164383561644,1.0607118190684033,5,-0.11570298061816084,40.0,0.0018031719874343154,0.015963502362063293,FRAGILE
315.0,0.0,60.0,25.0,5.0,-0.005673836437104618,0.015536967823021957,0.06558169067748199,-0.35845175879549823,-0.12065879873704242,1230,0.13434014712948678,0.367479674796748,1.1268140652614855,5,-0.11570298061816084,40.0,0.0018031719874343154,0.015963502362063293,FRAGILE
315.0,0.0,60.0,25.0,10.0,-0.005673836437104618,0.015536967823021957,0.06558169067748199,-0.35845175879549823,-0.03249880673310201,596,0.13434014712948678,0.40436241610738255,1.2484457986223234,5,-0.11570298061816084,40.0,0.0018031719874343154,0.015963502362063293,FRAGILE
315.0,0.0,60.0,30.0,3.0,-0.001254114430869424,0.016214911748644492,0.06351885187134731,-0.06928725328604085,-0.2107402420296329,2142,0.14350972139438972,0.3338001867413632,1.1138920950053957,5,-0.14592480234516664,40.0,0.005425123066402704,0.022977687773331416,FRAGILE
315.0,0.0,60.0,30.0,5.0,-0.001254114430869424,0.016214911748644492,0.06351885187134731,-0.06928725328604085,-0.11863677005124168,1296,0.14350972139438972,0.36651234567901236,1.1377513216945616,5,-0.14592480234516664,40.0,0.005425123066402704,0.022977687773331416,FRAGILE
315.0,0.0,60.0,30.0,10.0,-0.001254114430869424,0.016214911748644492,0.06351885187134731,-0.06928725328604085,-0.059885584259861,635,0.14350972139438972,0.3921259842519685,1.1469254480264492,5,-0.14592480234516664,40.0,0.005425123066402704,0.022977687773331416,FRAGILE
315.0,0.0,70.0,10.0,3.0,-0.009314683244801114,0.015843666700024312,0.09655449861067278,-0.5827359451653458,-0.1954690630427986,2088,0.1442977159433253,0.3333333333333333,1.1902787239252317,5,-0.7492079909963483,20.0,-0.004176114058802938,0.022085558270007813,FRAGILE
315.0,0.0,70.0,10.0,5.0,-0.009314683244801114,0.015843666700024312,0.09655449861067278,-0.5827359451653458,nan,1199,0.1442977159433253,0.3769808173477898,1.2117046910054137,5,-0.7492079909963483,20.0,-0.004176114058802938,0.022085558270007813,FRAGILE
315.0,0.0,70.0,10.0,10.0,-0.009314683244801114,0.015843666700024312,0.09655449861067278,-0.5827359451653458,-0.02998302532178516,579,0.1442977159433253,0.43350604490500866,1.12249447794248,5,-0.7492079909963483,20.0,-0.004176114058802938,0.022085558270007813,FRAGILE
315.0,0.0,70.0,15.0,3.0,-0.004848984320392158,0.01540557023475567,0.08178252146367593,-0.30781744055651317,-0.1689053953419506,2026,0.13803414222546828,0.3390918065153011,1.216142598836276,5,-0.07961168318280018,60.0,0.004259033275387081,0.021264704265845008,FRAGILE
315.0,0.0,70.0,15.0,5.0,-0.004848984320392158,0.01540557023475567,0.08178252146367593,-0.30781744055651317,-0.09259438174693611,1178,0.13803414222546828,0.3735144312393888,1.189502943858917,5,-0.07961168318280018,60.0,0.004259033275387081,0.021264704265845008,FRAGILE
315.0,0.0,70.0,15.0,10.0,-0.004848984320392158,0.01540557023475567,0.08178252146367593,-0.30781744055651317,-0.020155973602185285,586,0.13803414222546828,0.4197952218430034,1.2448239720494947,5,-0.07961168318280018,60.0,0.004259033275387081,0.021264704265845008,FRAGILE
315.0,0.0,70.0,20.0,3.0,-0.006024436183528548,0.015438850246662908,0.07143699186511931,-0.38366848746299653,-0.19429213212092014,2034,0.13632277851882305,0.33480825958702065,1.1699729999300654,5,-0.40289905009250643,40.0,0.0030517273146143387,0.01931199781880239,FRAGILE
