symbol,direction,entry_ts,exit_ts,entry_price,exit_price,holding_calendar_days,holding_trading_days,signal_strength_entry,rank_at_entry,gross_return,net_return_10bps_side,net_return_15bps_side,cost_roundtrip_bps,mfe,mae,time_to_mfe_trading_days,time_to_mae_trading_days,max_intradrawdown_from_peak,exit_reason,profitable_net,regime_off_days_during_trade,cadence_label
NZDCHF,SHORT,2024-03-07,2024-03-15,0.541715,0.537483,8,7,-0.02768,7,0.007812,0.005812,0.004812,20.0,0.0,0.0,0,0,-0.00364,rotated_out_top8,True,0,daily
GBPUSD,SHORT,2024-03-15,2024-03-17,1.27342,1.27307,2,1,-0.02013,8,0.000275,-0.001725,-0.002725,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2024-02-26,2024-03-19,0.954784,0.965107,22,19,-0.02281,8,-0.010812,-0.012812,-0.013812,20.0,0.0,-0.004759,0,18,-0.013222,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2024-03-17,2024-03-19,0.537704,0.537324,2,2,-0.02442,7,0.000707,-0.001293,-0.002293,20.0,0.0,0.0,0,0,-0.00364,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2024-01-10,2024-03-20,1.083843,1.13333,70,60,-0.02467,6,-0.045659,-0.047659,-0.048659,20.0,0.0,-0.036747,0,52,-0.04259,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-01-12,2024-03-21,0.635945,0.663678,69,59,-0.02844,8,-0.043608,-0.045608,-0.046608,20.0,0.0,-0.025085,0,29,-0.03371,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2024-03-21,2024-03-22,0.817674,0.815309,1,1,-0.02334,8,0.002892,0.000892,-0.000108,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDCHF,SHORT,2024-03-20,2024-03-27,0.539274,0.542578,7,6,-0.03611,5,-0.006127,-0.008127,-0.009127,20.0,0.002273,0.0,4,0,-0.009573,rotated_out_top8,False,0,daily
AUDCAD,SHORT,2024-03-22,2024-03-27,0.886348,0.886008,5,4,-0.02346,8,0.000384,-0.001616,-0.002616,20.0,0.0,0.0,0,0,-0.001969,rotated_out_top8,False,0,daily
USDCHF,LONG,2024-03-27,2024-03-28,0.90558,0.90114,1,1,0.02089,7,-0.004903,-0.006903,-0.007903,20.0,0.001667,-0.002584,1,1,0.0,rotated_out_top8,False,0,daily
GBPUSD,SHORT,2024-03-19,2024-03-29,1.27174,1.26151,10,9,-0.02874,5,0.008044,0.006044,0.005044,20.0,0.009271,0.0,5,0,-0.006306,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2024-03-19,2024-03-29,0.60472,0.5972,10,9,-0.01988,8,0.012436,0.010436,0.009436,20.0,0.008781,0.0,5,0,-0.006995,rotated_out_top8,True,0,daily
NZDCAD,LONG,2024-03-29,2024-04-01,0.807456,0.807756,3,2,0.02223,8,0.000371,-0.001629,-0.002629,20.0,0.005198,-0.00121,1,1,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2024-03-29,2024-04-01,0.969967,0.971698,3,2,-0.02237,7,-0.001784,-0.003784,-0.004784,20.0,0.0,-0.00047,0,2,-0.003569,rotated_out_top8,False,0,daily
USDCAD,LONG,2024-04-01,2024-04-02,1.35739,1.35638,1,1,0.01866,8,-0.000744,-0.002744,-0.003744,20.0,0.000855,-0.004406,1,1,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-03-28,2024-04-03,0.665839,0.667695,6,5,-0.02445,6,-0.002787,-0.004787,-0.005787,20.0,0.0,-0.000579,0,5,-0.005171,rotated_out_top8,False,0,daily
USDCHF,LONG,2024-04-03,2024-04-04,0.90293,0.90154,1,1,0.01996,8,-0.001539,-0.003539,-0.004539,20.0,0.007254,-0.000354,1,1,0.0,rotated_out_top8,False,0,daily
AUDNZD,SHORT,2024-03-27,2024-04-05,1.088559,1.09443,9,8,-0.01795,8,-0.005394,-0.007394,-0.008394,20.0,0.0,0.0,0,0,-0.004209,rotated_out_top8,False,0,daily
USDCHF,LONG,2024-04-05,2024-04-08,0.90196,0.90511,3,2,0.01618,8,0.003492,0.001492,0.000492,20.0,0.00561,-0.00275,1,2,0.0,rotated_out_top8,True,0,daily
AUDCHF,SHORT,2024-01-11,2024-04-10,0.570005,0.594093,90,77,-0.03437,5,-0.04226,-0.04426,-0.04526,20.0,0.008939,-0.043216,21,77,-0.061523,sign_flip,False,0,daily
NZDCHF,SHORT,2024-04-08,2024-04-10,0.546035,0.545402,2,2,-0.02549,8,0.00116,-0.00084,-0.00184,20.0,0.0,0.0,0,0,-0.00279,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-04-04,2024-04-11,0.665662,0.664777,7,6,-0.03032,5,0.001331,-0.000669,-0.001669,20.0,0.000829,0.0,3,0,-0.004941,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-04-10,2024-04-12,0.856812,0.854759,2,2,-0.01958,8,0.002396,0.000396,-0.000604,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2024-04-12,2024-04-16,0.8174,0.813921,4,3,-0.01977,7,0.004255,0.002255,0.001255,20.0,0.0,0.0,0,0,-0.000518,rotated_out_top8,True,0,daily
NZDCHF,LONG,2024-04-16,2024-04-17,0.537498,0.538383,1,1,0.01412,8,0.001646,-0.000354,-0.001354,20.0,0.004482,-0.007284,1,1,0.0,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2024-04-17,2024-04-19,0.814175,0.809323,2,2,-0.01645,8,0.005959,0.003959,0.002959,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
AUDUSD,SHORT,2024-02-08,2024-04-23,0.64971,0.64875,75,64,-0.02758,7,0.001478,-0.000522,-0.001522,20.0,0.010943,-0.017793,63,26,-0.027166,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-04-01,2024-04-24,0.59508,0.5935,23,20,-0.03389,5,0.002655,0.000655,-0.000345,20.0,0.008604,-0.013813,18,8,-0.018905,rotated_out_top8,True,0,daily
USDCHF,LONG,2024-04-11,2024-04-24,0.90984,0.91441,13,11,0.01732,7,0.005023,0.003023,0.002023,20.0,0.005825,-0.009628,4,8,-0.004539,rotated_out_top8,True,0,daily
CADCHF,LONG,2024-04-24,2024-04-25,0.667292,0.668185,1,1,0.0131,7,0.001338,-0.000662,-0.001662,20.0,0.004518,-0.005198,1,1,0.0,rotated_out_top8,False,0,daily
AUDCAD,LONG,2024-04-25,2024-04-28,0.890671,0.893221,3,2,0.01325,8,0.002863,0.000863,-0.000137,20.0,0.007863,-0.006198,1,1,0.0,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2024-04-28,2024-04-29,0.59468,0.59689,1,1,-0.01552,8,-0.003716,-0.005716,-0.006716,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCAD,SHORT,2024-04-23,2024-05-01,1.36609,1.37242,8,7,-0.01266,8,-0.004634,-0.006634,-0.007634,20.0,0.0,-6.6e-05,0,7,-0.008909,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-04-24,2024-05-01,0.64968,0.65289,7,6,0.01254,8,0.004941,0.002941,0.001941,20.0,0.013699,-0.004787,5,6,-0.013114,sign_flip,True,0,daily
AUDCAD,LONG,2024-04-29,2024-05-01,0.89644,0.896039,2,2,0.01577,7,-0.000447,-0.002447,-0.003447,20.0,0.009101,-0.014623,2,2,-0.005038,rotated_out_top8,False,0,daily
AUDUSD,SHORT,2024-05-01,2024-05-02,0.65289,0.65693,1,1,-0.01865,7,-0.006188,-0.008188,-0.009188,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-05-02,2024-05-05,0.855688,0.857867,3,2,-0.01677,8,-0.002547,-0.004547,-0.005547,20.0,0.0,0.0,0,0,-0.002484,rotated_out_top8,False,1,daily
NZDCHF,LONG,2024-04-19,2024-05-10,0.535819,0.545547,21,18,0.01825,8,0.018156,0.016156,0.015156,20.0,0.027508,-0.016011,13,1,-0.006005,rotated_out_top8,True,1,daily
NZDCAD,SHORT,2024-05-10,2024-05-12,0.822847,0.822818,2,1,-0.01422,8,3.5e-05,-0.001965,-0.002965,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,SHORT,2024-05-05,2024-05-14,0.66081,0.66229,9,8,-0.0185,8,-0.00224,-0.00424,-0.00524,20.0,0.002209,0.0,4,0,-0.005902,rotated_out_top8,False,0,daily
USDCHF,LONG,2024-05-01,2024-05-16,0.91638,0.90601,15,13,0.01972,6,-0.011316,-0.013316,-0.014316,20.0,0.006526,-0.017351,1,13,-0.017187,rotated_out_top8,False,1,daily
NZDCHF,LONG,2024-05-12,2024-05-21,0.545332,0.555085,9,8,0.01285,8,0.017883,0.015883,0.014883,20.0,0.024858,-0.004916,8,2,-0.003379,rotated_out_top8,True,0,daily
USDCAD,SHORT,2024-05-14,2024-05-21,1.36529,1.36401,7,6,-0.01928,6,0.000938,-0.001062,-0.002062,20.0,0.002922,0.0,5,0,-0.001897,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2024-05-21,2024-05-22,0.8309,0.83488,1,1,-0.01479,8,-0.00479,-0.00679,-0.00779,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,SHORT,2024-05-21,2024-05-22,0.66653,0.66176,1,1,-0.03266,4,0.007156,0.005156,0.004156,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
GBPUSD,SHORT,2024-04-02,2024-05-23,1.2576,1.26928,51,44,-0.02487,7,-0.009288,-0.011288,-0.012288,20.0,0.015744,-0.009836,17,44,-0.029437,rotated_out_top8,False,1,daily
NZDUSD,SHORT,2024-05-01,2024-05-24,0.59278,0.61202,23,20,-0.03758,3,-0.032457,-0.034457,-0.035457,20.0,0.0,-0.033571,0,16,-0.034785,rotated_out_top8,False,1,daily
EURGBP,SHORT,2024-05-16,2024-05-24,0.857666,0.851497,8,7,-0.01559,7,0.007193,0.005193,0.004193,20.0,0.002663,0.0,6,0,-0.000856,rotated_out_top8,True,0,daily
USDCAD,SHORT,2024-05-22,2024-05-24,1.36897,1.36636,2,2,-0.01489,7,0.001907,-9.3e-05,-0.001093,20.0,0.0,0.0,0,0,-0.003068,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-05-24,2024-05-26,0.66278,0.66223,2,1,0.01801,8,-0.00083,-0.00283,-0.00383,20.0,0.001192,-0.005462,1,1,0.0,rotated_out_top8,False,0,daily
NZDCAD,LONG,2024-05-24,2024-05-27,0.83624,0.838164,3,2,0.01844,7,0.002301,0.000301,-0.000699,20.0,0.006287,-0.006707,1,1,0.0,rotated_out_top8,True,0,daily
GBPUSD,SHORT,2024-05-26,2024-05-27,1.27336,1.27714,1,1,-0.01838,7,-0.002969,-0.004969,-0.005969,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2024-05-24,2024-05-28,0.91464,0.91229,4,3,-0.02861,2,0.002569,0.000569,-0.000431,20.0,0.000175,0.0,2,0,0.0,rotated_out_top8,True,0,daily
AUDCHF,LONG,2024-04-10,2024-05-29,0.594093,0.603882,49,42,0.02168,6,0.016477,0.014477,0.013477,20.0,0.03037,-0.0351,37,9,-0.018302,rotated_out_top8,True,1,daily
GBPUSD,SHORT,2024-05-28,2024-05-30,1.27576,1.27283,2,2,-0.02188,6,0.002297,0.000297,-0.000703,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
EURUSD,SHORT,2024-03-15,2024-05-31,1.08866,1.0848,77,66,-0.02247,7,0.003546,0.001546,0.000546,20.0,0.02177,0.0,26,0,-0.024599,rotated_out_top8,True,1,daily
AUDCAD,LONG,2024-05-22,2024-06-04,0.90593,0.908763,13,11,0.01436,8,0.003128,0.001128,0.000128,20.0,0.010656,-0.007029,1,3,-0.001173,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2024-05-27,2024-06-05,0.61504,0.61955,9,8,-0.01737,8,-0.007333,-0.009333,-0.010333,20.0,0.003268,-0.000715,4,8,-0.012877,rotated_out_top8,False,0,daily
EURCHF,SHORT,2024-05-30,2024-06-05,0.978409,0.970599,6,5,-0.01707,8,0.007982,0.005982,0.004982,20.0,0.0,0.0,0,0,-0.000392,rotated_out_top8,True,0,daily
AUDUSD,LONG,2024-06-05,2024-06-09,0.66547,0.65813,4,3,0.03322,4,-0.01103,-0.01303,-0.01403,20.0,0.004223,-0.011436,2,3,-0.013494,rotated_out_top8,False,0,daily
AUDCAD,LONG,2024-06-05,2024-06-10,0.910982,0.909029,5,4,0.02552,5,-0.002144,-0.004144,-0.005144,20.0,0.0095,-0.013385,3,3,-0.006612,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-06-09,2024-06-10,0.61043,0.61276,1,1,-0.01719,8,-0.003817,-0.005817,-0.006817,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2024-05-31,2024-06-12,0.554235,0.553061,12,10,-0.03037,5,0.002117,0.000117,-0.000883,20.0,0.011206,0.0,8,0,-0.008401,rotated_out_top8,True,0,daily
GBPUSD,LONG,2024-06-10,2024-06-13,1.27253,1.27533,3,3,0.0225,8,0.0022,0.0002,-0.0008,20.0,0.010569,-0.002986,3,1,0.0,rotated_out_top8,True,0,daily
AUDUSD,LONG,2024-06-10,2024-06-13,0.66066,0.66305,3,3,0.03091,4,0.003618,0.001618,0.000618,20.0,0.014682,-0.004677,3,1,0.0,rotated_out_top8,True,0,daily
AUDNZD,SHORT,2024-06-12,2024-06-13,1.077182,1.076747,1,1,-0.01482,8,0.000404,-0.001596,-0.002596,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2024-06-13,2024-06-14,0.550485,0.546543,1,1,-0.01722,7,0.007161,0.005161,0.004161,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
AUDCHF,LONG,2024-06-14,2024-06-17,0.588722,0.587839,3,2,0.01652,8,-0.001499,-0.003499,-0.004499,20.0,0.009221,-0.004966,1,2,0.0,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2024-06-17,2024-06-19,0.841127,0.841091,2,2,-0.01473,8,4.2e-05,-0.001958,-0.002958,20.0,0.0,0.0,0,0,-0.001063,rotated_out_top8,False,0,daily
GBPCHF,LONG,2024-06-13,2024-06-20,1.140081,1.128522,7,6,0.01486,8,-0.010139,-0.012139,-0.013139,20.0,0.007255,-0.019262,1,5,-0.014596,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-06-13,2024-06-20,0.61579,0.61211,7,6,-0.02637,5,0.005976,0.003976,0.002976,20.0,0.003426,0.0,4,0,-0.000877,rotated_out_top8,True,0,daily
AUDCHF,LONG,2024-06-19,2024-06-20,0.590093,0.593715,1,1,0.01628,8,0.006137,0.004137,0.003137,20.0,0.00178,-0.003223,1,1,0.0,rotated_out_top8,True,0,daily
NZDCHF,SHORT,2024-06-20,2024-06-21,0.545665,0.547045,1,1,-0.01703,8,-0.002529,-0.004529,-0.005529,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCHF,LONG,2024-06-21,2024-06-24,0.593769,0.594228,3,2,0.02731,6,0.000774,-0.001226,-0.002226,20.0,0.005049,-0.005539,1,1,-0.000739,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-06-20,2024-06-25,0.66601,0.66439,5,4,0.0344,4,-0.002432,-0.004432,-0.005432,20.0,0.002763,-0.00518,1,4,-0.003889,rotated_out_top8,False,0,daily
AUDCAD,LONG,2024-06-20,2024-06-25,0.911355,0.90761,5,4,0.0187,7,-0.004109,-0.006109,-0.007109,20.0,0.005394,-0.00771,1,4,-0.002993,rotated_out_top8,False,0,daily
USDCAD,SHORT,2024-06-04,2024-06-26,1.36761,1.37039,22,19,-0.02153,6,-0.002033,-0.004033,-0.005033,20.0,0.0,-0.005616,0,6,-0.007122,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-05-23,2024-06-27,0.665912,0.655902,35,30,-0.02328,5,0.015032,0.013032,0.012032,20.0,0.029319,-0.003166,24,4,-0.016081,rotated_out_top8,True,0,daily
EURGBP,SHORT,2024-05-27,2024-06-27,0.8504,0.846854,31,27,-0.01884,7,0.00417,0.00217,0.00117,20.0,0.005798,-0.000611,18,6,-0.005119,rotated_out_top8,True,0,daily
NZDUSD,LONG,2024-06-25,2024-06-28,0.61166,0.60906,3,3,0.02075,6,-0.004251,-0.006251,-0.007251,20.0,0.002109,-0.007978,1,3,-0.006131,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-06-26,2024-06-28,0.66449,0.66693,2,2,0.02037,7,0.003672,0.001672,0.000672,20.0,0.006456,-0.001415,1,1,0.0,rotated_out_top8,True,0,daily
USDCAD,SHORT,2024-06-27,2024-06-28,1.36987,1.36779,1,1,-0.02443,6,0.001518,-0.000482,-0.001482,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,LONG,2024-06-28,2024-07-01,1.136141,1.142069,3,2,0.02165,7,0.005218,0.003218,0.002218,20.0,0.004362,-0.00417,1,2,0.0,rotated_out_top8,True,0,daily
NZDCAD,LONG,2024-06-24,2024-07-02,0.835602,0.831606,8,7,0.01804,8,-0.004783,-0.006783,-0.007783,20.0,0.007066,-0.010271,1,5,-0.003193,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-06-28,2024-07-02,0.847267,0.847147,4,3,-0.01947,8,0.000142,-0.001858,-0.002858,20.0,0.0,-0.001088,0,2,-0.002097,rotated_out_top8,False,0,daily
AUDCHF,LONG,2024-07-01,2024-07-02,0.600971,0.60256,1,1,0.02245,6,0.002644,0.000644,-0.000356,20.0,0.006453,-0.006895,1,1,0.0,rotated_out_top8,True,0,daily
GBPCHF,LONG,2024-07-02,2024-07-03,1.146497,1.148241,1,1,0.02378,6,0.001521,-0.000479,-0.001479,20.0,0.001669,-0.006436,1,1,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-07-03,2024-07-04,0.6711,0.67241,1,1,0.02192,7,0.001952,-4.8e-05,-0.001048,20.0,0.003263,-0.006899,1,1,0.0,rotated_out_top8,False,0,daily
NZDCHF,LONG,2024-06-27,2024-07-05,0.54654,0.550366,8,7,0.02839,4,0.007002,0.005002,0.004002,20.0,0.01468,-0.005575,6,1,-0.002428,rotated_out_top8,True,0,daily
AUDNZD,SHORT,2024-06-25,2024-07-09,1.086208,1.100393,14,12,-0.01863,8,-0.01306,-0.01506,-0.01606,20.0,0.0,-0.009064,0,9,-0.012849,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-07-09,2024-07-10,0.67409,0.67511,1,1,0.02117,6,0.001513,-0.000487,-0.001487,20.0,0.00092,-0.002566,1,1,0.0,rotated_out_top8,False,0,daily
USDCAD,SHORT,2024-07-02,2024-07-12,1.36766,1.36338,10,9,-0.02249,7,0.003129,0.001129,0.000129,20.0,0.00283,0.0,3,0,-0.00193,rotated_out_top8,True,0,daily
NZDUSD,LONG,2024-07-02,2024-07-12,0.60805,0.61177,10,9,0.02153,8,0.006118,0.004118,0.003118,20.0,0.011841,-0.005559,6,1,-0.009522,rotated_out_top8,True,0,daily
EURUSD,SHORT,2024-07-12,2024-07-15,1.0906,1.08978,3,2,-0.02412,5,0.000752,-0.001248,-0.002248,20.0,0.001311,0.0,2,0,0.0,rotated_out_top8,False,0,daily
NZDCAD,LONG,2024-07-12,2024-07-15,0.834075,0.83087,3,2,0.0141,8,-0.003842,-0.005842,-0.006842,20.0,0.00154,-0.008626,1,1,-0.002835,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-06-28,2024-07-16,0.656928,0.653601,18,15,-0.03055,3,0.005064,0.003064,0.002064,20.0,0.000569,-0.003547,8,6,-0.006554,rotated_out_top8,True,0,daily
AUDNZD,SHORT,2024-07-10,2024-07-16,1.109192,1.109037,6,5,-0.01758,8,0.00014,-0.00186,-0.00286,20.0,0.0,0.0,0,0,-0.003838,rotated_out_top8,False,0,daily
NZDUSD,LONG,2024-07-15,2024-07-17,0.60749,0.6079,2,2,0.01631,7,0.000675,-0.001325,-0.002325,20.0,0.004329,-0.008576,1,2,-0.000889,rotated_out_top8,False,0,daily
EURUSD,SHORT,2024-07-16,2024-07-18,1.09018,1.08996,2,2,-0.01475,7,0.000202,-0.001798,-0.002798,20.0,0.0,0.0,0,0,-0.003467,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-07-16,2024-07-22,0.67313,0.66383,6,5,0.01982,5,-0.013816,-0.015816,-0.016816,20.0,0.00462,-0.008186,1,5,-0.006997,rotated_out_top8,False,0,daily
USDCHF,SHORT,2024-05-29,2024-07-23,0.91316,0.89144,55,47,-0.02109,6,0.023786,0.021786,0.020786,20.0,0.030433,0.0,19,0,-0.021398,rotated_out_top8,True,0,daily
CADCHF,SHORT,2024-07-18,2024-07-23,0.64762,0.646655,5,4,-0.0205,5,0.00149,-0.00051,-0.00151,20.0,0.0,0.0,0,0,-0.000459,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2024-07-23,2024-07-25,0.820383,0.813655,2,2,-0.01584,8,0.008201,0.006201,0.005201,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2024-07-23,2024-07-25,0.59511,0.58882,2,2,-0.01735,7,0.010569,0.008569,0.007569,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2024-07-25,2024-07-29,0.88064,0.88606,4,3,-0.02057,6,-0.006155,-0.008155,-0.009155,20.0,0.0,-0.00092,0,3,-0.004292,rotated_out_top8,False,0,daily
GBPCHF,LONG,2024-07-25,2024-07-30,1.132036,1.132113,5,4,0.01623,8,6.7e-05,-0.001933,-0.002933,20.0,0.009907,-0.004318,4,1,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2024-07-05,2024-08-01,0.970871,0.94154,27,23,-0.01857,8,0.030211,0.028211,0.027211,20.0,0.013321,-0.001457,23,9,-0.007421,rotated_out_top8,True,0,daily
EURGBP,SHORT,2024-07-04,2024-08-28,0.847537,0.843214,55,47,-0.01941,8,0.005101,0.003101,0.002101,20.0,0.007959,-0.010317,9,30,-0.026098,rotated_out_top8,True,22,daily
USDCAD,SHORT,2024-07-15,2024-08-28,1.36771,1.34765,44,38,-0.01901,6,0.014667,0.012667,0.011667,20.0,0.013855,-0.0133,38,18,-0.015544,sign_flip,True,22,daily
AUDCHF,LONG,2024-07-17,2024-08-28,0.593781,0.570922,42,36,0.01702,8,-0.038497,-0.040497,-0.041497,20.0,0.017391,-0.098579,1,17,-0.066455,sign_flip,False,22,daily
EURUSD,SHORT,2024-07-22,2024-08-28,1.08883,1.11241,37,32,-0.01786,5,-0.021656,-0.023656,-0.024656,20.0,0.004914,-0.027341,10,30,-0.037324,rotated_out_top8,False,22,daily
GBPCHF,LONG,2024-08-01,2024-08-28,1.111,1.110505,27,23,0.02673,2,-0.000446,-0.002446,-0.003446,20.0,0.017074,-0.035413,20,4,-0.02651,rotated_out_top8,False,22,daily
USDCAD,LONG,2024-08-28,2024-08-29,1.34765,1.34884,1,1,0.01696,8,0.000883,-0.001117,-0.002117,20.0,0.000801,-0.002671,1,1,0.0,rotated_out_top8,False,0,daily
EURUSD,SHORT,2024-08-29,2024-09-02,1.10796,1.1067,4,3,-0.02229,8,0.001137,-0.000863,-0.001863,20.0,0.002726,0.0,3,0,0.0,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-09-02,2024-09-04,0.842269,0.842993,2,2,-0.02306,8,-0.00086,-0.00286,-0.00386,20.0,0.0,0.0,0,0,-0.000369,rotated_out_top8,False,0,daily
EURUSD,SHORT,2024-09-04,2024-09-05,1.10798,1.11108,1,1,-0.01942,8,-0.002798,-0.004798,-0.005798,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCHF,SHORT,2024-08-28,2024-09-09,0.570922,0.565476,12,10,-0.07459,3,0.009539,0.007539,0.006539,20.0,0.013227,-0.00409,10,5,-0.012049,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2024-07-29,2024-09-10,0.814116,0.8368,43,37,-0.0192,6,-0.027864,-0.029864,-0.030864,20.0,0.0,-0.032858,0,30,-0.037465,rotated_out_top8,False,22,daily
EURGBP,SHORT,2024-09-09,2024-09-10,0.844268,0.842566,1,1,-0.03194,8,0.002016,1.6e-05,-0.000984,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
AUDUSD,SHORT,2024-08-28,2024-09-13,0.67824,0.6704,16,14,-0.04894,6,0.011559,0.009559,0.008559,20.0,0.015997,-2.9e-05,10,2,-0.010704,rotated_out_top8,True,0,daily
AUDCHF,SHORT,2024-09-10,2024-09-15,0.563226,0.56934,5,4,-0.05469,5,-0.010855,-0.012855,-0.013855,20.0,0.0,-0.004217,0,3,-0.014746,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-09-15,2024-09-17,0.844098,0.844648,2,2,-0.03214,8,-0.000652,-0.002652,-0.003652,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-07-30,2024-09-18,0.59018,0.62089,50,43,-0.01733,7,-0.052035,-0.054035,-0.055035,20.0,0.0,-0.058321,0,27,-0.060998,rotated_out_top8,False,22,daily
AUDCHF,SHORT,2024-09-17,2024-09-19,0.572117,0.577257,2,2,-0.04183,5,-0.008983,-0.010983,-0.011983,20.0,0.0,0.0,0,0,-0.00194,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-09-19,2024-09-24,0.62355,0.63512,5,4,-0.03346,8,-0.018555,-0.020555,-0.021555,20.0,0.0,0.0,0,0,-0.005036,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-09-18,2024-09-25,0.84176,0.83594,7,6,-0.03559,7,0.006914,0.004914,0.003914,20.0,0.002822,0.0,4,0,-0.001285,rotated_out_top8,True,0,daily
GBPCHF,LONG,2024-09-05,2024-09-26,1.111745,1.134936,21,18,0.03321,8,0.02086,0.01886,0.01786,20.0,0.027653,-0.015133,18,6,-0.004329,rotated_out_top8,True,0,daily
AUDUSD,LONG,2024-09-24,2024-09-29,0.69054,0.69181,5,4,0.02589,8,0.001839,-0.000161,-0.001161,20.0,0.004533,-0.013222,4,1,-0.012599,rotated_out_top8,False,1,daily
NZDCHF,SHORT,2024-08-28,2024-10-17,0.52577,0.524754,50,43,-0.0769,2,0.001932,-6.8e-05,-0.001068,20.0,0.008536,-0.013115,10,29,-0.029972,rotated_out_top8,False,15,daily
AUDCHF,SHORT,2024-09-26,2024-10-17,0.583268,0.580153,21,18,-0.02763,8,0.00534,0.00334,0.00234,20.0,0.0081,0.0,15,0,-0.008757,rotated_out_top8,True,15,daily
NZDCAD,LONG,2024-09-29,2024-10-23,0.857632,0.83087,24,21,0.02882,8,-0.031204,-0.033204,-0.034204,20.0,0.006698,-0.037127,2,10,-0.030573,rotated_out_top8,False,14,daily
NZDUSD,LONG,2024-10-17,2024-10-23,0.60593,0.60047,6,5,0.03131,8,-0.009011,-0.011011,-0.012011,20.0,0.003961,-0.006436,4,5,-0.008747,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-10-23,2024-10-24,0.834673,0.834431,1,1,-0.02535,8,0.00029,-0.00171,-0.00271,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2024-10-24,2024-10-25,0.937209,0.935672,1,1,-0.02313,8,0.00164,-0.00036,-0.00136,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
